LETRA;CATEGORIA;SUBCATEGORIA;CLASSIF;RESTRSEXO;CAUSAOBITO;DESCRICAO;DESCRABREV;REFER;EXCLUIDOS
X;01;3;;;;Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção - área para a prática de esportes e atletismo;X01.3 Area p/a pratica de esportes e atletismo;;
X;01;4;;;;Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção - rua e estrada;X01.4 Rua e estrada;;
X;01;5;;;;Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção - áreas de comércio e de serviços;X01.5 Areas de comercio e de servicos;;
X;01;6;;;;Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção - áreas industriais e em construção;X01.6 Areas industriais e em construcao;;
X;01;7;;;;Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção - fazenda;X01.7 Fazenda;;
X;01;8;;;;Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção - outros locais especificados;X01.8 Outr locais espec;;
X;01;9;;;;Exposição a fogo não-controlado fora de um edifício ou de outro tipo de construção - local não especificado;X01.9 Local NE;;
X;02;0;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - residência;X02.0 Residencia;;
X;02;1;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - habitação coletiva;X02.1 Habitacao coletiva;;
X;02;2;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - escolas, outras instituições e áreas de administração pública;X02.2 Escolas outr instit areas admin publica;;
X;02;3;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - área para a prática de esportes e atletismo;X02.3 Area p/a pratica de esportes e atletismo;;
X;02;4;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - rua e estrada;X02.4 Rua e estrada;;
X;02;5;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - áreas de comércio e de serviços;X02.5 Areas de comercio e de servicos;;
X;02;6;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - áreas industriais e em construção;X02.6 Areas industriais e em construcao;;
X;02;7;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - fazenda;X02.7 Fazenda;;
X;02;8;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - outros locais especificados;X02.8 Outr locais espec;;
X;02;9;;;;Exposição a fogo controlado em um edifício ou outro tipo de construção - local não especificado;X02.9 Local NE;;
X;03;0;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - residência;X03.0 Residencia;;
X;03;1;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - habitação coletiva;X03.1 Habitacao coletiva;;
X;03;2;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - escolas, outras instituições e áreas de administração pública;X03.2 Escolas outr instit areas admin publica;;
X;03;3;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - área para a prática de esportes e atletismo;X03.3 Area p/a pratica de esportes e atletismo;;
X;03;4;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - rua e estrada;X03.4 Rua e estrada;;
X;03;5;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - áreas de comércio e de serviços;X03.5 Areas de comercio e de servicos;;
X;03;6;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - áreas industriais e em construção;X03.6 Areas industriais e em construcao;;
X;03;7;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - fazenda;X03.7 Fazenda;;
X;03;8;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - outros locais especificados;X03.8 Outr locais espec;;
X;03;9;;;;Exposição a fogo controlado fora de um edifício ou de outro tipo de construção - local não especificado;X03.9 Local NE;;
X;04;0;;;;Exposição a combustão de substância muito inflamável - residência;X04.0 Residencia;;
X;04;1;;;;Exposição a combustão de substância muito inflamável - habitação coletiva;X04.1 Habitacao coletiva;;
X;04;2;;;;Exposição a combustão de substância muito inflamável - escolas, outras instituições e áreas de administração pública;X04.2 Escolas outr instit areas admin publica;;
X;04;3;;;;Exposição a combustão de substância muito inflamável - área para a prática de esportes e atletismo;X04.3 Area p/a pratica de esportes e atletismo;;
X;04;4;;;;Exposição a combustão de substância muito inflamável - rua e estrada;X04.4 Rua e estrada;;
X;04;5;;;;Exposição a combustão de substância muito inflamável - áreas de comércio e de serviços;X04.5 Areas de comercio e de servicos;;
X;04;6;;;;Exposição a combustão de substância muito inflamável - áreas industriais e em construção;X04.6 Areas industriais e em construcao;;
X;04;7;;;;Exposição a combustão de substância muito inflamável - fazenda;X04.7 Fazenda;;
X;04;8;;;;Exposição a combustão de substância muito inflamável - outros locais especificados;X04.8 Outr locais espec;;
X;04;9;;;;Exposição a combustão de substância muito inflamável - local não especificado;X04.9 Local NE;;
X;05;0;;;;Exposição a combustão de roupa de dormir - residência;X05.0 Residencia;;
X;05;1;;;;Exposição a combustão de roupa de dormir - habitação coletiva;X05.1 Habitacao coletiva;;
X;05;2;;;;Exposição a combustão de roupa de dormir - escolas, outras instituições e áreas de administração pública;X05.2 Escolas outr instit areas admin publica;;
X;05;3;;;;Exposição a combustão de roupa de dormir - área para a prática de esportes e atletismo;X05.3 Area p/a pratica de esportes e atletismo;;
X;05;4;;;;Exposição a combustão de roupa de dormir - rua e estrada;X05.4 Rua e estrada;;
X;05;5;;;;Exposição a combustão de roupa de dormir - áreas de comércio e de serviços;X05.5 Areas de comercio e de servicos;;
X;05;6;;;;Exposição a combustão de roupa de dormir - áreas industriais e em construção;X05.6 Areas industriais e em construcao;;
X;05;7;;;;Exposição a combustão de roupa de dormir - fazenda;X05.7 Fazenda;;
X;05;8;;;;Exposição a combustão de roupa de dormir - outros locais especificados;X05.8 Outr locais espec;;
X;05;9;;;;Exposição a combustão de roupa de dormir - local não especificado;X05.9 Local NE;;
X;06;0;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - residência;X06.0 Residencia;;
X;06;1;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - habitação coletiva;X06.1 Habitacao coletiva;;
X;06;2;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - escolas, outras instituições e áreas de administração pública;X06.2 Escolas outr instit areas admin publica;;
X;06;3;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - área para a prática de esportes e atletismo;X06.3 Area p/a pratica de esportes e atletismo;;
X;06;4;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - rua e estrada;X06.4 Rua e estrada;;
X;06;5;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - áreas de comércio e de serviços;X06.5 Areas de comercio e de servicos;;
X;06;6;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - áreas industriais e em construção;X06.6 Areas industriais e em construcao;;
X;06;7;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - fazenda;X06.7 Fazenda;;
X;06;8;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - outros locais especificados;X06.8 Outr locais espec;;
X;06;9;;;;Exposição a combustão de outro tipo de roupa ou de acessórios - local não especificado;X06.9 Local NE;;
X;08;0;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - residência;X08.0 Residencia;;
X;08;1;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - habitação coletiva;X08.1 Habitacao coletiva;;
X;08;2;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - escolas, outras instituições e áreas de administração pública;X08.2 Escolas outr instit areas admin publica;;
X;08;3;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - área para a prática de esportes e atletismo;X08.3 Area p/a pratica de esportes e atletismo;;
X;08;4;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - rua e estrada;X08.4 Rua e estrada;;
X;08;5;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - áreas de comércio e de serviços;X08.5 Areas de comercio e de servicos;;
X;08;6;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - áreas industriais e em construção;X08.6 Areas industriais e em construcao;;
X;08;7;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - fazenda;X08.7 Fazenda;;
X;08;8;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - outros locais especificados;X08.8 Outr locais espec;;
X;08;9;;;;Exposição a outro tipo especificado de fumaça, fogo ou chamas - local não especificado;X08.9 Local NE;;
X;09;0;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - residência;X09.0 Residencia;;
X;09;1;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - habitação coletiva;X09.1 Habitacao coletiva;;
X;09;2;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - escolas, outras instituições e áreas de administração pública;X09.2 Escolas outr instit areas admin publica;;
X;09;3;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - área para a prática de esportes e atletismo;X09.3 Area p/a pratica de esportes e atletismo;;
X;09;4;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - rua e estrada;X09.4 Rua e estrada;;
X;09;5;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - áreas de comércio e de serviços;X09.5 Areas de comercio e de servicos;;
X;09;6;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - áreas industriais e em construção;X09.6 Areas industriais e em construcao;;
X;09;7;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - fazenda;X09.7 Fazenda;;
X;09;8;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - outros locais especificados;X09.8 Outr locais espec;;
X;09;9;;;;Exposição a tipo não especificado de fumaça, fogo ou chamas - local não especificado;X09.9 Local NE;;
X;10;0;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - residência;X10.0 Residencia;;
X;10;1;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - habitação coletiva;X10.1 Habitacao coletiva;;
X;10;2;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - escolas, outras instituições e áreas de administração pública;X10.2 Escolas outr instit areas admin publica;;
X;10;3;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - área para a prática de esportes e atletismo;X10.3 Area p/a pratica de esportes e atletismo;;
X;10;4;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - rua e estrada;X10.4 Rua e estrada;;
X;10;5;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - áreas de comércio e de serviços;X10.5 Areas de comercio e de servicos;;
X;10;6;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - áreas industriais e em construção;X10.6 Areas industriais e em construcao;;
X;10;7;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - fazenda;X10.7 Fazenda;;
X;10;8;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - outros locais especificados;X10.8 Outr locais espec;;
X;10;9;;;;Contato com bebidas, alimentos, gordura e óleo de cozinha quentes - local não especificado;X10.9 Local NE;;
X;11;0;;;;Contato com água corrente quente de torneira - residência;X11.0 Residencia;;
X;11;1;;;;Contato com água corrente quente de torneira - habitação coletiva;X11.1 Habitacao coletiva;;
X;11;2;;;;Contato com água corrente quente de torneira - escolas, outras instituições e áreas de administração pública;X11.2 Escolas outr instit areas admin publica;;
X;11;3;;;;Contato com água corrente quente de torneira - área para a prática de esportes e atletismo;X11.3 Area p/a pratica de esportes e atletismo;;
X;11;4;;;;Contato com água corrente quente de torneira - rua e estrada;X11.4 Rua e estrada;;
X;11;5;;;;Contato com água corrente quente de torneira - áreas de comércio e de serviços;X11.5 Areas de comercio e de servicos;;
X;11;6;;;;Contato com água corrente quente de torneira - áreas industriais e em construção;X11.6 Areas industriais e em construcao;;
X;11;7;;;;Contato com água corrente quente de torneira - fazenda;X11.7 Fazenda;;
X;11;8;;;;Contato com água corrente quente de torneira - outros locais especificados;X11.8 Outr locais espec;;
